20240417 101400;1.064100;1.064290;1.064060;1.064210;0
20240417 101500;1.064220;1.064240;1.064070;1.064090;0
20240417 101600;1.064090;1.064090;1.063970;1.064050;0
20240417 101700;1.064050;1.064100;1.064020;1.064060;0
20240417 101800;1.064050;1.064150;1.064020;1.064070;0
20240417 101900;1.064050;1.064060;1.063910;1.064010;0
20240417 102000;1.064000;1.064010;1.063720;1.063720;0
20240417 102100;1.063730;1.063760;1.063630;1.063700;0
20240417 102200;1.063690;1.063780;1.063490;1.063520;0
20240417 102300;1.063520;1.063580;1.063410;1.063560;0
20240417 102400;1.063570;1.063690;1.063570;1.063690;0
20240417 102500;1.063730;1.064050;1.063730;1.063970;0
20240417 102600;1.063980;1.064280;1.063950;1.064230;0
20240417 102700;1.064230;1.064240;1.064050;1.064080;0
20240417 102800;1.064070;1.064090;1.063940;1.064020;0
20240417 102900;1.064010;1.064010;1.063900;1.063960;0
20240417 103000;1.063950;1.063980;1.063840;1.063960;0
20240417 103100;1.063950;1.064080;1.063870;1.064070;0
20240417 103200;1.064080;1.064230;1.063970;1.063970;0
20240417 103300;1.063980;1.063990;1.063830;1.063970;0
20240417 103400;1.063980;1.064020;1.063880;1.063930;0
20240417 103500;1.063920;1.064030;1.063770;1.064020;0
20240417 103600;1.064020;1.064200;1.063870;1.063870;0
20240417 103700;1.063870;1.063890;1.063760;1.063770;0
20240417 103800;1.063770;1.063890;1.063750;1.063780;0
20240417 103900;1.063770;1.063830;1.063690;1.063780;0
20240417 104000;1.063760;1.063760;1.063660;1.063690;0
20240417 104100;1.063690;1.063790;1.063690;1.063760;0
20240417 104200;1.063760;1.063870;1.063690;1.063870;0
20240417 104300;1.063880;1.063910;1.063640;1.063650;0
20240417 104400;1.063650;1.063650;1.063440;1.063530;0
20240417 104500;1.063540;1.063580;1.063500;1.063560;0
20240417 104600;1.063570;1.063740;1.063540;1.063600;0
20240417 104700;1.063600;1.063780;1.063570;1.063700;0
20240417 104800;1.063710;1.063810;1.063700;1.063800;0
20240417 104900;1.063790;1.063790;1.063610;1.063640;0
20240417 105000;1.063630;1.063630;1.063440;1.063510;0
20240417 105100;1.063520;1.063520;1.063230;1.063290;0
20240417 105200;1.063300;1.063330;1.063170;1.063200;0
20240417 105300;1.063190;1.063220;1.063050;1.063050;0
20240417 105400;1.063050;1.063120;1.063000;1.063110;0
20240417 105500;1.063120;1.063350;1.063120;1.063280;0
20240417 105600;1.063270;1.063420;1.063260;1.063380;0
20240417 105700;1.063390;1.063560;1.063390;1.063560;0
20240417 105800;1.063570;1.063680;1.063550;1.063630;0
20240417 105900;1.063630;1.063640;1.063500;1.063550;0
20240417 110000;1.063550;1.063700;1.063550;1.063680;0
20240417 110100;1.063690;1.063970;1.063680;1.063920;0
20240417 110200;1.063910;1.063910;1.063760;1.063790;0
20240417 110300;1.063810;1.063960;1.063750;1.063960;0
20240417 110400;1.063950;1.064060;1.063940;1.064000;0
20240417 110500;1.064000;1.064010;1.063960;1.064010;0
20240417 110600;1.064020;1.064080;1.063810;1.063820;0
20240417 110700;1.063820;1.063870;1.063690;1.063850;0
20240417 110800;1.063870;1.064030;1.063870;1.063950;0
20240417 110900;1.063950;1.064030;1.063940;1.064030;0
20240417 111000;1.064040;1.064130;1.063990;1.064060;0
20240417 111100;1.064070;1.064190;1.064020;1.064190;0
20240417 111200;1.064180;1.064190;1.064060;1.064170;0
20240417 111300;1.064180;1.064180;1.064020;1.064140;0
20240417 111400;1.064130;1.064150;1.064050;1.064140;0
20240417 111500;1.064130;1.064180;1.064040;1.064090;0
20240417 111600;1.064080;1.064160;1.064050;1.064100;0
20240417 111700;1.064100;1.064110;1.064030;1.064090;0
20240417 111800;1.064080;1.064130;1.063990;1.064030;0
20240417 111900;1.064020;1.064030;1.063750;1.063760;0
20240417 112000;1.063770;1.063840;1.063750;1.063820;0
20240417 112100;1.063810;1.063840;1.063740;1.063790;0
20240417 112200;1.063780;1.063860;1.063760;1.063780;0
20240417 112300;1.063770;1.063860;1.063750;1.063790;0
20240417 112400;1.063790;1.063890;1.063780;1.063890;0
20240417 112500;1.063890;1.063890;1.063770;1.063820;0
20240417 112600;1.063830;1.063870;1.063750;1.063870;0
20240417 112700;1.063880;1.064020;1.063880;1.063950;0
20240417 112800;1.063950;1.064090;1.063940;1.063960;0
20240417 112900;1.063950;1.064080;1.063920;1.063930;0
20240417 113000;1.063940;1.063980;1.063640;1.063640;0
20240417 113100;1.063640;1.063790;1.063620;1.063750;0
20240417 113200;1.063760;1.063990;1.063720;1.063820;0
20240417 113300;1.063830;1.063930;1.063830;1.063910;0
20240417 113400;1.063920;1.064180;1.063910;1.064180;0
20240417 113500;1.064190;1.064420;1.064170;1.064280;0
20240417 113600;1.064280;1.064400;1.064270;1.064370;0
20240417 113700;1.064370;1.064400;1.064280;1.064330;0
20240417 113800;1.064340;1.064420;1.064270;1.064420;0
20240417 113900;1.064430;1.064490;1.064380;1.064450;0
20240417 114000;1.064450;1.064460;1.064320;1.064450;0
20240417 114100;1.064440;1.064440;1.064330;1.064330;0
20240417 114200;1.064320;1.064470;1.064310;1.064470;0
20240417 114300;1.064480;1.064610;1.064480;1.064550;0
20240417 114400;1.064560;1.064580;1.064470;1.064540;0
20240417 114500;1.064540;1.064540;1.064280;1.064310;0
20240417 114600;1.064320;1.064320;1.064190;1.064260;0
20240417 114700;1.064270;1.064410;1.064260;1.064400;0
20240417 114800;1.064390;1.064390;1.064230;1.064310;0
20240417 114900;1.064300;1.064380;1.064230;1.064370;0
20240417 115000;1.064360;1.064420;1.064320;1.064370;0
20240417 115100;1.064360;1.064460;1.064280;1.064380;0
20240417 115200;1.064370;1.064400;1.064150;1.064150;0
20240417 115300;1.064140;1.064200;1.064020;1.064090;0
20240417 115400;1.064080;1.064320;1.064080;1.064230;0
20240417 115500;1.064220;1.064320;1.064170;1.064320;0
20240417 115600;1.064310;1.064370;1.064300;1.064370;0
20240417 115700;1.064370;1.064450;1.064300;1.064420;0
20240417 115800;1.064420;1.064480;1.064250;1.064290;0
20240417 115900;1.064280;1.064340;1.064250;1.064290;0
20240417 120000;1.064290;1.064380;1.064130;1.064150;0
20240417 120100;1.064140;1.064280;1.064140;1.064230;0
20240417 120200;1.064220;1.064220;1.063980;1.064080;0
20240417 120300;1.064080;1.064120;1.064030;1.064040;0
20240417 120400;1.064030;1.064030;1.063770;1.063870;0
20240417 120500;1.063880;1.063890;1.063640;1.063660;0
20240417 120600;1.063640;1.063800;1.063600;1.063670;0
20240417 120700;1.063670;1.063970;1.063670;1.063950;0
20240417 120800;1.063940;1.063950;1.063710;1.063730;0
20240417 120900;1.063720;1.063750;1.063650;1.063730;0
20240417 121000;1.063750;1.063970;1.063710;1.063950;0
20240417 121100;1.063940;1.064360;1.063940;1.064360;0
20240417 121200;1.064370;1.064480;1.064230;1.064470;0
20240417 121300;1.064490;1.064490;1.064410;1.064420;0
20240417 121400;1.064420;1.064450;1.064180;1.064270;0
20240417 121500;1.064290;1.064290;1.064100;1.064110;0
20240417 121600;1.064130;1.064230;1.064060;1.064120;0
20240417 121700;1.064120;1.064160;1.063930;1.063960;0
20240417 121800;1.063950;1.064080;1.063950;1.064050;0
20240417 121900;1.064060;1.064140;1.064060;1.064080;0
20240417 122000;1.064090;1.064200;1.064040;1.064090;0
20240417 122100;1.064100;1.064280;1.064100;1.064210;0
20240417 122200;1.064200;1.064220;1.064080;1.064120;0
20240417 122300;1.064130;1.064180;1.064070;1.064150;0
20240417 122400;1.064160;1.064340;1.064160;1.064310;0
20240417 122500;1.064320;1.064840;1.064320;1.064800;0
20240417 122600;1.064800;1.064890;1.064730;1.064750;0
20240417 122700;1.064760;1.064970;1.064760;1.064840;0
20240417 122800;1.064850;1.064970;1.064840;1.064970;0
20240417 122900;1.064990;1.065050;1.064920;1.065040;0
20240417 123000;1.065050;1.065270;1.065040;1.065160;0
20240417 123100;1.065160;1.065360;1.065140;1.065320;0
20240417 123200;1.065310;1.065330;1.064960;1.064970;0
20240417 123300;1.064960;1.064960;1.064830;1.064870;0
20240417 123400;1.064880;1.065030;1.064860;1.065030;0
20240417 123500;1.065040;1.065100;1.064870;1.065020;0
20240417 123600;1.065030;1.065120;1.065020;1.065100;0
20240417 123700;1.065120;1.065190;1.065020;1.065190;0
20240417 123800;1.065180;1.065280;1.065100;1.065270;0
20240417 123900;1.065260;1.065320;1.065110;1.065160;0
20240417 124000;1.065130;1.065250;1.065080;1.065230;0
20240417 124100;1.065240;1.065280;1.065060;1.065060;0
20240417 124200;1.065060;1.065090;1.064890;1.065060;0
20240417 124300;1.065070;1.065090;1.064950;1.064960;0
20240417 124400;1.064970;1.064970;1.064860;1.064870;0
20240417 124500;1.064880;1.065050;1.064880;1.064950;0
20240417 124600;1.064950;1.064990;1.064840;1.064990;0
20240417 124700;1.065000;1.065170;1.065000;1.065170;0
20240417 124800;1.065160;1.065320;1.065120;1.065320;0
20240417 124900;1.065320;1.065490;1.065310;1.065450;0
20240417 125000;1.065450;1.065630;1.065310;1.065330;0
20240417 125100;1.065340;1.065420;1.065240;1.065270;0
20240417 125200;1.065270;1.065300;1.065100;1.065160;0
20240417 125300;1.065170;1.065270;1.065120;1.065210;0
20240417 125400;1.065220;1.065410;1.065200;1.065270;0
20240417 125500;1.065260;1.065260;1.064980;1.064990;0
20240417 125600;1.064990;1.065120;1.064990;1.065070;0
20240417 125700;1.065070;1.065070;1.064920;1.064920;0
20240417 125800;1.064920;1.065010;1.064880;1.064990;0
20240417 125900;1.064990;1.065030;1.064950;1.064970;0
20240417 130000;1.064960;1.064970;1.064790;1.064920;0
20240417 130100;1.064960;1.065380;1.064880;1.065380;0
20240417 130200;1.065390;1.065610;1.064990;1.065000;0
20240417 130300;1.065000;1.065160;1.064940;1.065090;0
20240417 130400;1.065090;1.065090;1.064960;1.065020;0
20240417 130500;1.065010;1.065270;1.064870;1.065220;0
20240417 130600;1.065210;1.065410;1.065170;1.065410;0
20240417 130700;1.065420;1.065690;1.065420;1.065660;0
20240417 130800;1.065660;1.065690;1.065580;1.065610;0
20240417 130900;1.065610;1.065630;1.065480;1.065570;0
20240417 131000;1.065580;1.065710;1.065540;1.065640;0
20240417 131100;1.065640;1.065640;1.065310;1.065350;0
20240417 131200;1.065350;1.065480;1.065290;1.065470;0
20240417 131300;1.065490;1.065510;1.065300;1.065320;0
20240417 131400;1.065320;1.065350;1.065240;1.065270;0
20240417 131500;1.065290;1.065370;1.065210;1.065350;0
20240417 131600;1.065370;1.065440;1.065330;1.065420;0
20240417 131700;1.065410;1.065490;1.065300;1.065340;0
20240417 131800;1.065350;1.065460;1.065350;1.065400;0
20240417 131900;1.065400;1.065480;1.065260;1.065270;0
20240417 132000;1.065270;1.065440;1.065250;1.065380;0
20240417 132100;1.065380;1.065540;1.065380;1.065480;0
20240417 132200;1.065480;1.065590;1.065470;1.065560;0
20240417 132300;1.065550;1.065590;1.065450;1.065450;0
20240417 132400;1.065440;1.065490;1.065370;1.065410;0
20240417 132500;1.065410;1.065540;1.065390;1.065440;0
20240417 132600;1.065430;1.065520;1.065430;1.065510;0
20240417 132700;1.065520;1.065590;1.065480;1.065580;0
20240417 132800;1.065600;1.065640;1.065560;1.065580;0
20240417 132900;1.065570;1.065570;1.065420;1.065490;0
20240417 133000;1.065480;1.065590;1.065460;1.065510;0
20240417 133100;1.065520;1.065700;1.065520;1.065670;0
20240417 133200;1.065660;1.065760;1.065560;1.065560;0
20240417 133300;1.065560;1.065770;1.065560;1.065770;0
20240417 133400;1.065780;1.065970;1.065780;1.065930;0
20240417 133500;1.065900;1.065900;1.065820;1.065880;0
20240417 133600;1.065870;1.065990;1.065870;1.065980;0
20240417 133700;1.065990;1.066280;1.065990;1.066280;0
20240417 133800;1.066280;1.066380;1.066280;1.066380;0
20240417 133900;1.066390;1.066430;1.066360;1.066370;0
20240417 134000;1.066350;1.066370;1.066300;1.066330;0
20240417 134100;1.066340;1.066380;1.066280;1.066280;0
20240417 134200;1.066280;1.066280;1.065970;1.066010;0
20240417 134300;1.066000;1.066070;1.065910;1.066070;0
20240417 134400;1.066090;1.066290;1.066090;1.066230;0
20240417 134500;1.066210;1.066210;1.066020;1.066030;0
20240417 134600;1.066040;1.066050;1.065880;1.065910;0
20240417 134700;1.065920;1.066050;1.065920;1.066020;0
20240417 134800;1.066010;1.066130;1.066010;1.066130;0
20240417 134900;1.066130;1.066240;1.066060;1.066230;0
20240417 135000;1.066240;1.066360;1.066220;1.066310;0
20240417 135100;1.066300;1.066320;1.066160;1.066220;0
20240417 135200;1.066220;1.066350;1.066200;1.066350;0
20240417 135300;1.066360;1.066670;1.066340;1.066660;0
20240417 135400;1.066650;1.066680;1.066610;1.066650;0
20240417 135500;1.066660;1.066820;1.066610;1.066810;0
20240417 135600;1.066820;1.066830;1.066550;1.066660;0
20240417 135700;1.066670;1.066830;1.066660;1.066830;0
20240417 135800;1.066840;1.066870;1.066730;1.066730;0
20240417 135900;1.066740;1.066820;1.066720;1.066820;0
20240417 140000;1.066820;1.066880;1.066700;1.066880;0
20240417 140100;1.066890;1.067130;1.066890;1.067130;0
20240417 140200;1.067130;1.067150;1.066890;1.066950;0
20240417 140300;1.066950;1.067070;1.066940;1.066990;0
20240417 140400;1.066990;1.067250;1.066980;1.067220;0
20240417 140500;1.067200;1.067210;1.067130;1.067130;0
20240417 140600;1.067120;1.067340;1.067100;1.067270;0
20240417 140700;1.067280;1.067380;1.067180;1.067380;0
20240417 140800;1.067370;1.067640;1.067370;1.067470;0
20240417 140900;1.067460;1.067770;1.067430;1.067720;0
20240417 141000;1.067710;1.067710;1.067470;1.067500;0
20240417 141100;1.067490;1.067490;1.067320;1.067410;0
20240417 141200;1.067420;1.067530;1.067420;1.067450;0
20240417 141300;1.067460;1.067630;1.067460;1.067600;0
20240417 141400;1.067610;1.067640;1.067490;1.067540;0
20240417 141500;1.067540;1.067580;1.067380;1.067390;0
20240417 141600;1.067390;1.067420;1.067140;1.067140;0
20240417 141700;1.067140;1.067200;1.067080;1.067140;0
20240417 141800;1.067130;1.067270;1.067130;1.067250;0
20240417 141900;1.067250;1.067260;1.067160;1.067180;0
20240417 142000;1.067180;1.067180;1.067040;1.067040;0
20240417 142100;1.067030;1.067140;1.067030;1.067140;0
20240417 142200;1.067140;1.067260;1.067090;1.067250;0
20240417 142300;1.067240;1.067240;1.067050;1.067090;0
20240417 142400;1.067100;1.067120;1.067000;1.067110;0
20240417 142500;1.067110;1.067270;1.067110;1.067220;0
20240417 142600;1.067220;1.067240;1.067100;1.067110;0
20240417 142700;1.067100;1.067210;1.067040;1.067090;0
20240417 142800;1.067090;1.067310;1.067080;1.067290;0
20240417 142900;1.067280;1.067310;1.067150;1.067200;0
20240417 143000;1.067190;1.067240;1.067130;1.067150;0
20240417 143100;1.067170;1.067200;1.067080;1.067190;0
20240417 143200;1.067180;1.067190;1.067090;1.067140;0
20240417 143300;1.067140;1.067140;1.067020;1.067040;0
20240417 143400;1.067040;1.067060;1.066990;1.067030;0
20240417 143500;1.067040;1.067120;1.066930;1.067120;0
20240417 143600;1.067120;1.067150;1.067010;1.067050;0
20240417 143700;1.067060;1.067070;1.066900;1.067040;0
20240417 143800;1.067050;1.067200;1.067030;1.067190;0
20240417 143900;1.067180;1.067270;1.067130;1.067190;0
20240417 144000;1.067190;1.067330;1.067180;1.067230;0
20240417 144100;1.067240;1.067350;1.067220;1.067330;0
20240417 144200;1.067330;1.067560;1.067330;1.067560;0
20240417 144300;1.067570;1.067570;1.067380;1.067380;0
20240417 144400;1.067370;1.067650;1.067370;1.067630;0
20240417 144500;1.067640;1.067900;1.067600;1.067850;0
20240417 144600;1.067840;1.067870;1.067770;1.067840;0
20240417 144700;1.067830;1.067840;1.067670;1.067770;0
20240417 144800;1.067780;1.067790;1.067650;1.067770;0
20240417 144900;1.067780;1.067850;1.067780;1.067810;0
20240417 145000;1.067820;1.067960;1.067790;1.067860;0
20240417 145100;1.067850;1.067850;1.067590;1.067590;0
20240417 145200;1.067580;1.067590;1.067320;1.067330;0
20240417 145300;1.067330;1.067340;1.067020;1.067030;0
20240417 145400;1.067040;1.067080;1.066950;1.067060;0
20240417 145500;1.067070;1.067170;1.066940;1.066970;0
20240417 145600;1.066970;1.067090;1.066970;1.067010;0
20240417 145700;1.067000;1.067110;1.067000;1.067080;0
20240417 145800;1.067090;1.067200;1.067080;1.067110;0
20240417 145900;1.067100;1.067100;1.066990;1.067030;0
20240417 150000;1.067030;1.067030;1.066800;1.066800;0
20240417 150100;1.066810;1.066940;1.066740;1.066870;0
20240417 150200;1.066860;1.066890;1.066800;1.066830;0
20240417 150300;1.066840;1.066990;1.066830;1.066920;0
20240417 150400;1.066930;1.067020;1.066900;1.066900;0
20240417 150500;1.066890;1.067010;1.066890;1.067000;0
20240417 150600;1.066980;1.066990;1.066810;1.066860;0
20240417 150700;1.066870;1.066940;1.066850;1.066890;0
20240417 150800;1.066890;1.066940;1.066830;1.066870;0
20240417 150900;1.066870;1.066870;1.066780;1.066830;0
20240417 151000;1.066820;1.066930;1.066760;1.066820;0
20240417 151100;1.066820;1.066860;1.066760;1.066760;0
20240417 151200;1.066780;1.066780;1.066530;1.066590;0
20240417 151300;1.066580;1.066580;1.066440;1.066560;0
20240417 151400;1.066570;1.066580;1.066430;1.066440;0
20240417 151500;1.066430;1.066550;1.066430;1.066550;0
20240417 151600;1.066540;1.066690;1.066540;1.066610;0
20240417 151700;1.066610;1.066770;1.066580;1.066760;0
20240417 151800;1.066760;1.066760;1.066600;1.066670;0
20240417 151900;1.066680;1.066700;1.066580;1.066580;0
20240417 152000;1.066590;1.066720;1.066580;1.066580;0
20240417 152100;1.066590;1.066640;1.066520;1.066590;0
20240417 152200;1.066600;1.066650;1.066550;1.066640;0
20240417 152300;1.066650;1.067020;1.066640;1.066990;0
20240417 152400;1.067000;1.067010;1.066840;1.066840;0
20240417 152500;1.066840;1.066860;1.066790;1.066830;0
20240417 152600;1.066840;1.066950;1.066830;1.066950;0
20240417 152700;1.066950;1.066960;1.066790;1.066790;0
20240417 152800;1.066790;1.066860;1.066680;1.066710;0
20240417 152900;1.066710;1.066710;1.066630;1.066650;0
20240417 153000;1.066660;1.066740;1.066650;1.066740;0
20240417 153100;1.066710;1.066770;1.066690;1.066740;0
20240417 153200;1.066730;1.066760;1.066690;1.066700;0
20240417 153300;1.066690;1.066840;1.066690;1.066800;0
20240417 153400;1.066820;1.066860;1.066760;1.066760;0
20240417 153500;1.066760;1.066780;1.066720;1.066760;0
20240417 153600;1.066760;1.066810;1.066740;1.066800;0
20240417 153700;1.066810;1.066860;1.066790;1.066810;0
20240417 153800;1.066800;1.066800;1.066630;1.066710;0
20240417 153900;1.066730;1.066750;1.066680;1.066700;0
20240417 154000;1.066700;1.066720;1.066620;1.066650;0
20240417 154100;1.066650;1.066780;1.066600;1.066760;0
20240417 154200;1.066760;1.066790;1.066740;1.066790;0
20240417 154300;1.066800;1.066860;1.066770;1.066820;0
20240417 154400;1.066830;1.066860;1.066810;1.066810;0
20240417 154500;1.066820;1.067020;1.066800;1.067010;0
20240417 154600;1.067000;1.067060;1.066990;1.067060;0
20240417 154700;1.067070;1.067130;1.067020;1.067080;0
20240417 154800;1.067070;1.067120;1.067050;1.067060;0
20240417 154900;1.067070;1.067120;1.067050;1.067060;0
20240417 155000;1.067040;1.067060;1.066930;1.066930;0
20240417 155100;1.066940;1.066940;1.066790;1.066800;0
20240417 155200;1.066810;1.066890;1.066800;1.066860;0
20240417 155300;1.066890;1.067000;1.066890;1.066970;0
20240417 155400;1.066960;1.067030;1.066950;1.067020;0
20240417 155500;1.067020;1.067020;1.066900;1.066990;0
20240417 155600;1.066990;1.067050;1.066990;1.067000;0
20240417 155700;1.067000;1.067020;1.066940;1.067020;0
20240417 155800;1.067020;1.067120;1.067000;1.067110;0
20240417 155900;1.067110;1.067180;1.067110;1.067120;0
20240417 160000;1.067120;1.067220;1.067110;1.067210;0
20240417 160100;1.067230;1.067230;1.067160;1.067200;0
20240417 160200;1.067210;1.067240;1.067200;1.067220;0
20240417 160300;1.067220;1.067230;1.067210;1.067220;0
20240417 160400;1.067220;1.067220;1.067200;1.067210;0
20240417 160500;1.067220;1.067220;1.067070;1.067070;0
20240417 160600;1.067060;1.067090;1.067050;1.067060;0
20240417 160700;1.067050;1.067070;1.067050;1.067060;0
20240417 160800;1.067060;1.067070;1.067060;1.067060;0
20240417 160900;1.067060;1.067060;1.066990;1.066990;0
20240417 161000;1.066990;1.067010;1.066950;1.066950;0
20240417 161100;1.066960;1.067100;1.066950;1.067090;0
20240417 161200;1.067070;1.067070;1.067010;1.067010;0
20240417 161300;1.067020;1.067040;1.067010;1.067040;0
20240417 161400;1.067030;1.067040;1.067010;1.067040;0
20240417 161500;1.067050;1.067100;1.067050;1.067090;0
20240417 161600;1.067090;1.067090;1.067060;1.067070;0
20240417 161700;1.067100;1.067170;1.067100;1.067170;0
20240417 161800;1.067170;1.067170;1.067170;1.067170;0
20240417 161900;1.067190;1.067200;1.067180;1.067180;0
20240417 162000;1.067180;1.067180;1.067180;1.067180;0
20240417 162100;1.067180;1.067180;1.067180;1.067180;0
20240417 162200;1.067180;1.067200;1.067180;1.067200;0
20240417 162300;1.067200;1.067270;1.067200;1.067270;0
20240417 162400;1.067280;1.067290;1.067270;1.067270;0
20240417 162500;1.067270;1.067270;1.067270;1.067270;0
20240417 162600;1.067270;1.067270;1.067210;1.067220;0
20240417 162700;1.067210;1.067220;1.067190;1.067210;0
20240417 162800;1.067210;1.067220;1.067210;1.067220;0
20240417 162900;1.067210;1.067290;1.067210;1.067260;0
20240417 163000;1.067270;1.067270;1.067210;1.067210;0
20240417 163100;1.067210;1.067210;1.067200;1.067210;0
20240417 163200;1.067200;1.067210;1.067200;1.067210;0
20240417 163300;1.067200;1.067260;1.067170;1.067190;0
20240417 163400;1.067210;1.067250;1.067210;1.067220;0
20240417 163500;1.067230;1.067240;1.067180;1.067190;0
20240417 163600;1.067200;1.067280;1.067190;1.067260;0
20240417 163700;1.067260;1.067280;1.067260;1.067270;0
20240417 163800;1.067270;1.067270;1.067240;1.067270;0
20240417 163900;1.067270;1.067280;1.067260;1.067270;0
20240417 164000;1.067260;1.067280;1.067260;1.067270;0
20240417 164100;1.067280;1.067280;1.067210;1.067260;0
20240417 164200;1.067260;1.067280;1.067250;1.067270;0
20240417 164300;1.067260;1.067270;1.067250;1.067270;0
20240417 164400;1.067270;1.067280;1.067250;1.067260;0
20240417 164500;1.067250;1.067280;1.067220;1.067220;0
20240417 164600;1.067230;1.067260;1.067220;1.067250;0
20240417 164700;1.067250;1.067290;1.067240;1.067260;0
20240417 164800;1.067260;1.067280;1.067260;1.067270;0
20240417 164900;1.067270;1.067270;1.067240;1.067250;0
20240417 165000;1.067240;1.067260;1.067210;1.067210;0
20240417 165100;1.067210;1.067260;1.067200;1.067260;0
20240417 165200;1.067260;1.067350;1.067250;1.067290;0
20240417 165300;1.067310;1.067310;1.067240;1.067250;0
20240417 165400;1.067260;1.067360;1.067260;1.067330;0
20240417 165500;1.067340;1.067360;1.067320;1.067330;0
20240417 165600;1.067330;1.067350;1.067300;1.067320;0
20240417 165700;1.067330;1.067340;1.067240;1.067240;0
20240417 165800;1.067250;1.067300;1.067250;1.067260;0
20240417 165900;1.067270;1.067280;1.067200;1.067200;0
20240417 170000;1.067190;1.067210;1.067110;1.067180;0
20240417 170100;1.067170;1.067190;1.067140;1.067180;0
20240417 170200;1.067140;1.067140;1.067140;1.067140;0
20240417 170300;1.067150;1.067160;1.067150;1.067150;0
20240417 170400;1.067130;1.067150;1.067130;1.067150;0
20240417 170500;1.067150;1.067200;1.067150;1.067200;0
20240417 170600;1.067210;1.067210;1.067180;1.067190;0
20240417 170700;1.067190;1.067200;1.067100;1.067100;0
20240417 170900;1.067090;1.067180;1.067050;1.067050;0
20240417 171000;1.067170;1.067180;1.067060;1.067070;0
20240417 171100;1.067160;1.067190;1.067160;1.067180;0
20240417 171200;1.067230;1.067230;1.067230;1.067230;0
20240417 171300;1.067230;1.067230;1.067180;1.067220;0
20240417 171400;1.067180;1.067180;1.067050;1.067050;0
20240417 171500;1.067050;1.067110;1.067050;1.067110;0
20240417 171600;1.067110;1.067110;1.067110;1.067110;0
20240417 171700;1.067110;1.067120;1.067110;1.067110;0
20240417 171800;1.067130;1.067130;1.067110;1.067110;0
20240417 171900;1.067110;1.067110;1.067010;1.067010;0
20240417 172000;1.067090;1.067090;1.067090;1.067090;0
20240417 172100;1.067090;1.067110;1.067090;1.067100;0
20240417 172200;1.067090;1.067120;1.067090;1.067090;0
20240417 172300;1.067090;1.067120;1.067050;1.067050;0
20240417 172400;1.067120;1.067120;1.067010;1.067070;0
20240417 172500;1.067060;1.067110;1.067020;1.067080;0
20240417 172600;1.067070;1.067090;1.067000;1.067050;0
20240417 172700;1.067040;1.067110;1.067000;1.067000;0
20240417 172800;1.067060;1.067100;1.067000;1.067000;0
20240417 172900;1.067000;1.067110;1.067000;1.067080;0
20240417 173000;1.067080;1.067110;1.067040;1.067080;0
20240417 173100;1.067070;1.067100;1.067050;1.067050;0
20240417 173200;1.067100;1.067130;1.067040;1.067050;0
20240417 173300;1.067050;1.067140;1.067040;1.067140;0
20240417 173400;1.067130;1.067130;1.067000;1.067020;0
20240417 173500;1.067020;1.067020;1.067010;1.067010;0
20240417 173600;1.066990;1.067080;1.066960;1.067010;0
20240417 173700;1.067000;1.067070;1.067000;1.067040;0
20240417 173800;1.067080;1.067080;1.067040;1.067040;0
20240417 173900;1.067050;1.067120;1.067000;1.067070;0
20240417 174000;1.067100;1.067120;1.067060;1.067060;0
20240417 174100;1.067050;1.067060;1.067040;1.067050;0
20240417 174200;1.067040;1.067060;1.067040;1.067060;0
20240417 174300;1.067070;1.067100;1.067060;1.067100;0
20240417 174400;1.067090;1.067110;1.067060;1.067070;0
20240417 174500;1.067080;1.067090;1.067060;1.067090;0
20240417 174600;1.067090;1.067090;1.067020;1.067030;0
20240417 174700;1.067090;1.067090;1.067030;1.067060;0
20240417 174800;1.067070;1.067110;1.067060;1.067100;0
20240417 174900;1.067090;1.067130;1.067090;1.067120;0
20240417 175000;1.067130;1.067130;1.067070;1.067100;0
20240417 175100;1.067090;1.067130;1.067060;1.067110;0
20240417 175200;1.067100;1.067110;1.067060;1.067110;0
20240417 175300;1.067130;1.067150;1.067070;1.067100;0
20240417 175400;1.067090;1.067110;1.067050;1.067100;0
20240417 175500;1.067120;1.067160;1.067100;1.067150;0
20240417 175600;1.067150;1.067150;1.067110;1.067120;0
20240417 175700;1.067140;1.067150;1.067110;1.067110;0
20240417 175800;1.067120;1.067150;1.067110;1.067120;0
20240417 175900;1.067140;1.067180;1.067050;1.067170;0
20240417 180000;1.067160;1.067480;1.067160;1.067480;0
20240417 180100;1.067480;1.067480;1.067330;1.067330;0
20240417 180200;1.067340;1.067510;1.067340;1.067480;0
20240417 180300;1.067480;1.067490;1.067430;1.067480;0
20240417 180400;1.067480;1.067510;1.067450;1.067450;0
20240417 180500;1.067450;1.067480;1.067430;1.067480;0
20240417 180600;1.067480;1.067480;1.067450;1.067480;0
20240417 180700;1.067480;1.067480;1.067430;1.067430;0
20240417 180800;1.067440;1.067440;1.067430;1.067430;0
20240417 180900;1.067430;1.067440;1.067410;1.067410;0
20240417 181000;1.067400;1.067420;1.067400;1.067400;0
20240417 181100;1.067400;1.067400;1.067330;1.067340;0
20240417 181200;1.067330;1.067390;1.067330;1.067390;0
20240417 181300;1.067390;1.067390;1.067340;1.067360;0
20240417 181400;1.067370;1.067410;1.067360;1.067370;0
20240417 181500;1.067370;1.067380;1.067360;1.067360;0
20240417 181600;1.067370;1.067370;1.067350;1.067360;0
